-5.98605	1.7967	1.1978	-4.18935
-6.10192	1.91114	1.27409	-4.19079
-6.1494	1.95737	1.30492	-4.19203
-6.00035	1.80831	1.20554	-4.19204
-6.09103	1.89893	1.26596	-4.1921
-6.06037	1.86788	1.24525	-4.19249
-6.19986	2.01082	1.34055	-4.18904
-6.07305	1.88165	1.25443	-4.1914
-6.03703	1.84208	1.22805	-4.19495
-6.09234	1.90035	1.2669	-4.19198
-5.99941	1.81021	1.20681	-4.1892
-6.06093	1.87158	1.24772	-4.18935
-6.19711	2.00779	1.33853	-4.18932
-6.01361	1.82413	1.21609	-4.18948
-6.06452	1.87315	1.24877	-4.19136
-5.98045	1.7839	1.18927	-4.19654
-5.98472	1.78851	1.19234	-4.19621
-6.07219	1.88028	1.25352	-4.19191
-6.06954	1.87628	1.25085	-4.19325
-6.12987	1.9389	1.2926	-4.19097
-6.06983	1.87938	1.25292	-4.19044
-6.12218	1.93334	1.2889	-4.18883
-5.96224	1.77469	1.18313	-4.18755
-6.19291	2.00034	1.33356	-4.19257
-6.02838	1.8339	1.2226	-4.19448
-6.1342	1.94515	1.29677	-4.18905
-6.10067	1.91056	1.27371	-4.19011
-6.05855	1.86455	1.24303	-4.194
-6.05387	1.8608	1.24053	-4.19307
-6.00679	1.81689	1.21126	-4.18991
-6.03639	1.84454	1.22969	-4.19185
-5.91032	1.72013	1.14675	-4.1902
-6.16468	1.97492	1.31661	-4.18976
-6.11977	1.93123	1.28749	-4.18853
-6.08857	1.90035	1.2669	-4.18822
-5.91523	1.72359	1.14906	-4.19165
-6.09691	1.90226	1.26817	-4.19465
-6.16139	1.97135	1.31423	-4.19005
-6.07808	1.887	1.258	-4.19108
-6.18896	1.9971	1.3314	-4.19186
-6.02258	1.83286	1.2219	-4.18972
-5.97938	1.78865	1.19243	-4.19073
-6.00707	1.81637	1.21091	-4.1907
-6.2335	2.03772	1.35848	-4.19579
-6.0164	1.82391	1.21594	-4.19249
-6.09324	1.89953	1.26636	-4.19371
-5.97818	1.7896	1.19306	-4.18859
-6.08809	1.8951	1.2634	-4.19299
-6.05396	1.86278	1.24185	-4.19118
-6.13618	1.9462	1.29747	-4.18998
-6.09901	1.91081	1.27388	-4.1882
-6.03693	1.84504	1.23003	-4.19189
-6.08205	1.89039	1.26026	-4.19166
-6.02806	1.83642	1.22428	-4.19164
-6.04275	1.85224	1.23482	-4.19051
-5.90815	1.71754	1.14503	-4.19061
-6.1296	1.94049	1.29366	-4.18911
-6.20903	2.0178	1.3452	-4.19123
-6.01021	1.81897	1.21265	-4.19124
-6.1268	1.93413	1.28942	-4.19266
-6.13441	1.94138	1.29425	-4.19303
-6.02792	1.8353	1.22353	-4.19262
-6.0108	1.81921	1.21281	-4.19158
-6.01136	1.82272	1.21515	-4.18865
-6.05321	1.86115	1.24076	-4.19206
-6.00428	1.81439	1.20959	-4.18989
-6.16115	1.96916	1.31277	-4.192
-5.98247	1.793	1.19533	-4.18947
-6.16026	1.97325	1.3155	-4.18701
-6.0775	1.8886	1.25907	-4.1889
-6.03961	1.848	1.232	-4.19161
-6.03597	1.84611	1.23074	-4.18986
-6.07767	1.88952	1.25968	-4.18815
-6.05372	1.86044	1.24029	-4.19329
-6.23912	2.04756	1.36504	-4.19156
-5.9841	1.79387	1.19591	-4.19024
-6.1637	1.97491	1.31661	-4.18879
-5.95311	1.75918	1.17279	-4.19393
-5.91496	1.72169	1.14779	-4.19327
-6.0777	1.88432	1.25621	-4.19338
-6.22593	2.03102	1.35401	-4.19491
-6.1084	1.9173	1.2782	-4.1911
-6.10286	1.91154	1.27436	-4.19132
-6.06129	1.86984	1.24656	-4.19145
-5.98705	1.79742	1.19828	-4.18963
-6.06096	1.86996	1.24664	-4.191
-6.05749	1.86579	1.24386	-4.1917
-6.20148	2.0102	1.34013	-4.19128
-6.11674	1.92463	1.28308	-4.19211
-5.99793	1.8058	1.20387	-4.19212
-6.0995	1.90442	1.26961	-4.19509
-5.97011	1.77637	1.18424	-4.19375
-6.19698	2.00647	1.33765	-4.19051
-6.04628	1.85674	1.23783	-4.18954
-6.09845	1.90959	1.27306	-4.18886
-6.0106	1.8201	1.2134	-4.1905
-6.08801	1.89513	1.26342	-4.19288
-6.061	1.8703	1.24687	-4.1907
-6.08917	1.90121	1.26748	-4.18796
-5.97287	1.78392	1.18928	-4.18895
