-4.53631	2.5495	1.69967	-1.9868
-4.54061	2.55355	1.70237	-1.98705
-4.54693	2.55904	1.70603	-1.98789
-4.52431	2.53799	1.69199	-1.98632
-4.54436	2.55744	1.70496	-1.98692
-4.55119	2.56353	1.70902	-1.98766
-4.52161	2.53428	1.68952	-1.98733
-4.51446	2.52779	1.68519	-1.98667
-4.52094	2.53282	1.68855	-1.98812
-4.5446	2.5576	1.70506	-1.987
-4.52594	2.53852	1.69234	-1.98743
-4.54719	2.56005	1.7067	-1.98714
-4.54023	2.55284	1.70189	-1.9874
-4.56831	2.58097	1.72065	-1.98734
-4.55871	2.57024	1.71349	-1.98847
-4.54816	2.56172	1.70781	-1.98644
-4.5213	2.53444	1.68963	-1.98686
-4.54704	2.55998	1.70665	-1.98707
-4.54609	2.55929	1.70619	-1.9868
-4.5211	2.53468	1.68979	-1.98643
-4.54213	2.55462	1.70308	-1.98751
-4.52686	2.54049	1.69366	-1.98637
-4.54604	2.55892	1.70594	-1.98712
-4.54531	2.55772	1.70515	-1.98759
-4.54088	2.5537	1.70247	-1.98718
-4.54964	2.56247	1.70831	-1.98717
-4.55022	2.56252	1.70834	-1.9877
-4.52381	2.53614	1.69076	-1.98767
-4.53185	2.54475	1.6965	-1.9871
-4.52806	2.54152	1.69435	-1.98654
-4.52382	2.53716	1.69144	-1.98666
-4.53773	2.55131	1.70087	-1.98642
-4.54248	2.55572	1.70382	-1.98675
-4.54245	2.55504	1.70336	-1.98741
-4.53487	2.5471	1.69807	-1.98776
-4.53068	2.54413	1.69608	-1.98655
-4.52969	2.54244	1.69496	-1.98725
-4.51078	2.52259	1.68173	-1.9882
-4.54768	2.56096	1.70731	-1.98673
-4.53082	2.54342	1.69562	-1.9874
-4.54153	2.55363	1.70242	-1.9879
-4.54114	2.55346	1.70231	-1.98768
-4.53514	2.54837	1.69891	-1.98677
-4.55792	2.57002	1.71334	-1.9879
-4.54401	2.55621	1.70414	-1.98779
-4.52618	2.54004	1.69336	-1.98614
-4.52658	2.53956	1.69304	-1.98702
-4.54368	2.55641	1.70427	-1.98728
-4.54437	2.55664	1.70442	-1.98773
-4.55099	2.56356	1.70904	-1.98743
-4.52725	2.54103	1.69402	-1.98622
-4.52495	2.53802	1.69202	-1.98693
-4.53389	2.54687	1.69791	-1.98703
-4.55174	2.56403	1.70936	-1.98771
-4.54819	2.56021	1.70681	-1.98798
-4.53955	2.55244	1.70163	-1.9871
-4.54963	2.56249	1.70832	-1.98714
-4.54241	2.55543	1.70362	-1.98698
-4.54316	2.55572	1.70381	-1.98744
-4.53197	2.54487	1.69658	-1.9871
-4.53923	2.55127	1.70085	-1.98795
-4.51675	2.52948	1.68632	-1.98728
-4.52139	2.53366	1.68911	-1.98773
-4.53059	2.54392	1.69594	-1.98667
-4.54992	2.5626	1.7084	-1.98732
-4.55392	2.56564	1.71043	-1.98828
-4.52726	2.54051	1.69367	-1.98675
-4.53102	2.54356	1.69571	-1.98746
-4.55784	2.57029	1.71353	-1.98755
-4.53175	2.54481	1.69654	-1.98694
-4.56516	2.57823	1.71882	-1.98693
-4.51392	2.52662	1.68441	-1.9873
-4.54373	2.55628	1.70419	-1.98745
-4.52801	2.54142	1.69428	-1.98659
-4.54502	2.5577	1.70514	-1.98732
-4.54884	2.56125	1.7075	-1.98759
-4.53716	2.54932	1.69955	-1.98783
-4.54292	2.55506	1.70337	-1.98786
-4.54535	2.55813	1.70542	-1.98721
-4.53356	2.54643	1.69762	-1.98712
-4.55863	2.57081	1.71387	-1.98782
-4.54828	2.56141	1.70761	-1.98687
-4.54297	2.55484	1.70323	-1.98813
-4.5682	2.58063	1.72042	-1.98757
-4.54986	2.56319	1.70879	-1.98666
-4.56532	2.57768	1.71845	-1.98764
-4.5296	2.5429	1.69527	-1.9867
-4.52876	2.54109	1.69406	-1.98767
-4.54745	2.55987	1.70658	-1.98758
-4.55835	2.57112	1.71408	-1.98723
-4.53037	2.54336	1.69557	-1.98701
-4.51578	2.52912	1.68608	-1.98667
-4.53593	2.54816	1.69878	-1.98777
-4.54948	2.56221	1.70814	-1.98728
-4.52626	2.54013	1.69342	-1.98613
-4.54262	2.55606	1.70404	-1.98657
-4.55145	2.56324	1.70882	-1.98821
-4.53686	2.55038	1.70026	-1.98648
-4.5588	2.57082	1.71388	-1.98798
-4.55534	2.56724	1.71149	-1.9881
