-6.01529	1.94604	1.29736	-4.06925
-6.01445	1.94527	1.29685	-4.06919
-6.01675	1.94803	1.29869	-4.06872
-6.01042	1.94092	1.29394	-4.06951
-6.01538	1.94655	1.2977	-4.06883
-6.01264	1.94403	1.29602	-4.06862
-6.01701	1.94742	1.29828	-4.06959
-6.00757	1.93793	1.29195	-4.06964
-6.01489	1.94575	1.29716	-4.06914
-6.01215	1.94312	1.29541	-4.06903
-6.01377	1.94406	1.29604	-4.06971
-6.01207	1.94242	1.29495	-4.06965
-6.01186	1.94227	1.29485	-4.06959
-6.01168	1.94198	1.29465	-4.0697
-6.01289	1.94364	1.29576	-4.06925
-6.01001	1.94074	1.29383	-4.06927
-6.01783	1.94818	1.29879	-4.06965
-6.01145	1.94208	1.29472	-4.06936
-6.01156	1.94145	1.2943	-4.07011
-6.01104	1.9416	1.2944	-4.06944
-6.01161	1.94181	1.29454	-4.0698
-6.01156	1.94247	1.29498	-4.06909
-6.01327	1.94374	1.29583	-4.06953
-6.01517	1.94611	1.29741	-4.06906
-6.01098	1.94121	1.29414	-4.06977
-6.01569	1.94641	1.2976	-4.06928
-6.01335	1.94386	1.29591	-4.0695
-6.01613	1.94681	1.29787	-4.06932
-6.01639	1.94726	1.29817	-4.06913
-6.01366	1.9443	1.2962	-4.06936
-6.01713	1.94775	1.2985	-4.06938
-6.01259	1.94283	1.29522	-4.06976
-6.00913	1.93912	1.29275	-4.07
-6.01206	1.94253	1.29502	-4.06953
-6.01293	1.94403	1.29602	-4.0689
-6.0157	1.94601	1.29734	-4.06969
-6.01072	1.94124	1.29416	-4.06948
-6.01917	1.94971	1.29981	-4.06946
-6.01636	1.94718	1.29812	-4.06918
-6.01378	1.94408	1.29606	-4.0697
-6.00838	1.93845	1.2923	-4.06993
-6.01501	1.9452	1.2968	-4.06982
-6.01455	1.94442	1.29628	-4.07013
-6.01574	1.94626	1.29751	-4.06948
-6.01428	1.9449	1.2966	-4.06937
-6.01149	1.94219	1.29479	-4.0693
-6.01287	1.94295	1.2953	-4.06992
-6.01052	1.94124	1.29416	-4.06929
-6.01074	1.94125	1.29417	-4.0695
-6.01191	1.94195	1.29463	-4.06995
-6.01429	1.94498	1.29665	-4.06931
-6.0167	1.94689	1.29793	-4.06981
-6.0127	1.94319	1.29546	-4.06951
-6.01421	1.94494	1.29662	-4.06927
-6.01486	1.94508	1.29672	-4.06977
-6.01329	1.9438	1.29587	-4.06949
-6.01326	1.94333	1.29555	-4.06993
-6.01706	1.94774	1.29849	-4.06932
-6.00839	1.93878	1.29252	-4.06961
-6.01195	1.94208	1.29472	-4.06987
-6.01354	1.94385	1.2959	-4.0697
-6.01069	1.94111	1.29408	-4.06957
-6.01753	1.94758	1.29839	-4.06994
-6.01419	1.94443	1.29629	-4.06976
-6.01487	1.94558	1.29705	-4.06929
-6.01549	1.94629	1.29753	-4.0692
-6.01489	1.94576	1.29717	-4.06913
-6.01207	1.94268	1.29512	-4.06939
-6.01647	1.94677	1.29785	-4.0697
-6.00984	1.9403	1.29354	-4.06954
-6.01535	1.94612	1.29741	-4.06923
-6.01599	1.94686	1.29791	-4.06913
-6.01241	1.94313	1.29542	-4.06928
-6.01093	1.94131	1.2942	-4.06963
-6.00897	1.93979	1.29319	-4.06918
-6.00822	1.93912	1.29274	-4.06911
-6.01032	1.94102	1.29401	-4.06931
-6.01472	1.94494	1.29663	-4.06977
-6.00943	1.94046	1.29364	-4.06897
-6.01254	1.94344	1.29563	-4.0691
-6.01581	1.94663	1.29775	-4.06918
-6.01437	1.94512	1.29675	-4.06925
-6.01325	1.9441	1.29607	-4.06915
-6.01373	1.94482	1.29655	-4.06891
-6.01551	1.94589	1.29726	-4.06963
-6.01385	1.94389	1.29593	-4.06996
-6.00745	1.93777	1.29185	-4.06968
-6.00613	1.93638	1.29092	-4.06975
-6.01577	1.94658	1.29772	-4.06918
-6.01177	1.94245	1.29497	-4.06932
-6.01234	1.94291	1.29527	-4.06943
-6.01873	1.95043	1.30029	-4.0683
-6.01264	1.94344	1.29563	-4.0692
-6.01256	1.94333	1.29555	-4.06924
-6.00938	1.93998	1.29332	-4.06939
-6.00943	1.94078	1.29386	-4.06865
-6.01205	1.94277	1.29518	-4.06928
-6.00833	1.93844	1.29229	-4.06989
-6.01118	1.9411	1.29407	-4.07008
-6.00837	1.93886	1.29258	-4.06951
