-668.2	-687.638
-653.145	-576.34
-640.991	-494.079
-640.154	-475.976
-629.034	-411.978
-621.356	-351.377
-613.907	-298.305
-603.082	-240.605
-596.12	-199.395
-599.771	-222.727
-597.977	-202.239
-607.18	-262.11
-607.907	-265.349
-599.991	-212.757
-596.372	-192.642
-587.339	-144.471
-587.53	-147.779
-578.498	-96.5622
-578.96	-92.2131
-562.138	22.1592
-571.706	-36.3604
-572.91	-42.6995
-586.277	-115.499
-589.067	-149.161
-599.451	-196.792
-588.677	-130.961
-590.105	-140.356
-590.183	-136.802
-593.665	-157.01
-589.637	-140.489
-586.33	-118.95
-588.101	-124.161
-588.256	-130.532
-585.08	-110.145
-586.682	-114.748
-580.042	-88.3108
-575.445	-61.3524
-571.362	-50.6305
-577.413	-78.5417
-578.459	-84.4742
-579.541	-84.2152
-572.842	-40.5842
-577.787	-57.9362
-578.434	-67.3768
-578.345	-66.4903
-581.238	-90.1386
-583.32	-103.446
-585.742	-116.984
-589.882	-139.324
-585.22	-112.126
-583.466	-104.577
-583.786	-111.766
-580.026	-99.6639
-579.62	-96.1887
-576.75	-81.9331
-585.428	-132.621
-589.381	-140.286
-594.046	-153.615
-592.519	-144.48
-586.492	-117.005
-585.733	-110.534
-569.901	-15.3652
-569.285	-11.4807
-573.539	-44.6389
-572.516	-36.2645
-580.829	-75.7732
-577.149	-38.7569
-576.081	-38.8354
-576.202	-39.3216
-565.493	11.9245
-566.141	-2.67894
-560.433	29.3122
-565.329	15.5421
-565.956	7.96599
-565.981	-4.06168
-566.639	-2.24292
-575.138	-55.2328
-583.083	-97.4171
-582.735	-102.369
-582.537	-103.404
-580.71	-83.6414
-581.626	-96.007
-588.22	-135.863
-579.079	-79.4089
-568.016	-12.9675
-578.055	-65.9336
-581.766	-99.9021
-582.573	-93.8756
-575.913	-45.0176
-576.048	-36.6702
-562.825	23.7599
-562.391	20.7348
-570.566	-20.157
-577.055	-52.3596
-577.78	-58.3334
-577.73	-51.0173
-565.556	7.14998
-574.126	-46.0076
-564.601	3.1429
-567.283	-14.5903
-558.623	31.0391
-556.984	39.4428
-559.834	28.5876
-567.718	-5.4044
-567.356	-7.08892
-564.906	9.90178
-562.718	22.4701
-560.411	43.5877
-565.251	29.1118
-564.619	28.3648
-565.161	22.1153
-570.635	-5.62649
-568.435	9.78763
-562.456	33.7134
-569.463	-16.2339
-581.079	-77.6895
-581.309	-69.5961
-575.709	-47.1862
-573.197	-26.3869
-577.5	-53.1148
-566.055	12.4844
-562.164	37.1558
