-0.409338	0.0492854
-0.410414	0.0493003
-0.42083	0.048594
-0.40516	0.0488306
-0.408111	0.0494391
-0.421087	0.0491327
-0.402846	0.0488616
-0.412396	0.049284
-0.420742	0.0492645
-0.419187	0.0487001
-0.405689	0.0499137
-0.41877	0.0478408
-0.411579	0.0490542
-0.411018	0.0498396
-0.405195	0.0498562
-0.402481	0.0499288
-0.401011	0.0490453
-0.409261	0.0487224
-0.421388	0.0490412
-0.412838	0.0486939
-0.403808	0.0489327
-0.412533	0.0490541
-0.410329	0.0500876
-0.421394	0.0487791
-0.41298	0.0485177
-0.416194	0.0492383
-0.425957	0.0487619
-0.421132	0.0490588
-0.414892	0.0485128
-0.41326	0.048343
-0.411934	0.0488141
-0.417466	0.0490881
-0.412078	0.0492475
-0.420696	0.0495971
-0.404733	0.0495233
-0.422012	0.0497617
-0.423268	0.0490017
-0.417669	0.0487986
-0.411422	0.0486687
-0.417102	0.0487948
-0.420005	0.0492598
-0.418581	0.0489608
-0.411425	0.0491806
-0.404869	0.0491042
-0.411515	0.0491537
-0.412229	0.0487127
-0.407941	0.0489143
-0.418042	0.048086
-0.410674	0.049159
-0.410746	0.0486532
-0.412237	0.0491492
-0.410848	0.0496921
-0.418293	0.0487879
-0.411327	0.0496359
-0.417498	0.0481888
-0.413432	0.0493158
-0.412883	0.0489907
-0.415036	0.0483984
-0.412171	0.049526
-0.417167	0.0491327
-0.410627	0.0491873
-0.417893	0.0490937
-0.405321	0.0489874
-0.423603	0.0494169
-0.412414	0.0488686
-0.421422	0.0496964
-0.416906	0.0495312
-0.417006	0.0498451
-0.407361	0.0493158
-0.42036	0.0484986
-0.407633	0.0487763
-0.419014	0.0497354
-0.417009	0.0493568
-0.421149	0.0491537
-0.412032	0.0481463
-0.406485	0.0491685
-0.41631	0.049081
-0.41233	0.0485766
-0.410801	0.0489946
-0.417776	0.0484864
-0.413752	0.0485068
-0.422136	0.048183
-0.416789	0.0492133
-0.406947	0.0494092
-0.413697	0.0489448
-0.415245	0.0483891
-0.407024	0.0495092
-0.416618	0.0498515
-0.413477	0.0482192
-0.418367	0.0490196
-0.417795	0.0486941
-0.416611	0.0486236
-0.413299	0.049252
-0.399367	0.0490064
-0.421458	0.0486964
-0.42249	0.04914
-0.413137	0.0491123
-0.411695	0.0490422
-0.414787	0.049632
-0.412597	0.0488061
