-7.56162	7.50005
-7.5436	7.60914
-7.53799	7.63901
-7.53256	7.6737
-7.56187	7.50933
-7.58302	7.39418
-7.57532	7.4385
-7.55768	7.53938
-7.53899	7.6322
-7.54625	7.58897
-7.56487	7.49459
-7.53627	7.65269
-7.55746	7.53037
-7.51833	7.7535
-7.54993	7.58169
-7.56157	7.50108
-7.52172	7.73312
-7.54221	7.62421
-7.54141	7.62321
-7.54406	7.61594
-7.53801	7.64253
-7.5302	7.6759
-7.53162	7.67437
-7.54692	7.5977
-7.54319	7.61559
-7.56007	7.51789
-7.54682	7.59024
-7.54012	7.62383
-7.54777	7.5938
-7.5369	7.64449
-7.54794	7.58412
-7.56669	7.49304
-7.55006	7.5723
-7.57688	7.42277
-7.54467	7.60463
-7.58054	7.40593
-7.56821	7.47484
-7.55082	7.55996
-7.54295	7.60567
-7.53704	7.64256
-7.54836	7.59081
-7.54645	7.59218
-7.53863	7.63811
-7.53214	7.67067
-7.55511	7.55275
-7.53758	7.64751
-7.54881	7.58105
-7.54581	7.59424
-7.57084	7.46496
-7.56462	7.49173
-7.57334	7.442
-7.56308	7.49889
-7.57651	7.42449
-7.58502	7.38096
-7.57378	7.44089
-7.56211	7.50775
-7.53778	7.64062
-7.56238	7.50994
-7.52483	7.71044
-7.55763	7.53694
-7.55492	7.54729
-7.54024	7.62412
-7.53407	7.66386
-7.55835	7.52297
-7.50045	7.85416
-7.52216	7.73064
-7.54901	7.57943
-7.57248	7.45221
-7.5416	7.6257
-7.52262	7.72237
-7.5208	7.73397
-7.57666	7.4308
-7.54191	7.62159
-7.52284	7.72819
-7.54139	7.63772
-7.5309	7.68165
-7.54153	7.61691
-7.56384	7.50541
-7.56295	7.50651
-7.5459	7.59579
-7.56549	7.48374
-7.54886	7.58478
-7.56977	7.46867
-7.57369	7.44298
-7.52352	7.72814
-7.54563	7.60064
-7.50418	7.82261
-7.58826	7.36264
-7.5245	7.71673
-7.55259	7.56382
-7.57446	7.43479
-7.54259	7.61815
-7.53072	7.68518
-7.52647	7.70444
-7.5289	7.68833
-7.54261	7.61147
-7.55308	7.55874
-7.53171	7.67741
-7.54189	7.61919
-7.57245	7.45706
