0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161044	0.237481	0.944849	2.185	3.56148	4.44066	5.23331	5.14964	3.48496	2.46097	1.71804	1.07245	0.62688	0.362679	0.171696	0.0883461	0.0562497	0.0522963	0.0607943	0.118862	0.192473	0.288431	0.399855	0.598597	0.762116	0.935775	1.09169	0.968327	0.811242	0.644518	0.450248	0.324426	0.216977	0.177652	0.251426	0.426483	0.731582	1.13399	1.59616	2.12807	2.62396	3.13045	2.68694	2.0366	1.60645	1.16463	0.77771	0.571324	0.447603	0.468768	0.592438	0.772302	0.898594	0.984286	1.09571	0.825287	0.715304	0.655992	0.573952	0.577303	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003428	0.0305452	0.221383	0.896141	2.12864	3.58568	4.57807	5.16314	4.8551	3.80427	2.71187	1.63474	1.01178	0.613573	0.322369	0.156114	0.0773604	0.0378873	0.034369	0.0394557	0.0894162	0.168228	0.273885	0.420729	0.611509	0.83679	1.04541	1.01522	0.976616	0.797098	0.643524	0.453477	0.289451	0.186262	0.14807	0.235102	0.437705	0.700302	1.1152	1.66719	2.19132	2.72538	2.86763	2.71752	2.23933	1.63305	1.1653	0.728706	0.494149	0.421499	0.457743	0.590892	0.731088	0.910624	1.04317	1.01745	0.914383	0.819923	0.641328	0.501395	0.526055	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0312107	0.257002	0.88889	2.14099	3.48756	4.69891	5.08161	4.72661	3.78265	2.80168	1.82162	1.00651	0.56799	0.298915	0.135314	0.073037	0.0396313	0.0316287	0.0380204	0.0750172	0.15451	0.275963	0.427017	0.639636	0.834297	0.957071	1.09268	1.00431	0.807823	0.629648	0.426266	0.288148	0.195067	0.148555	0.202258	0.365185	0.70034	1.14268	1.74832	2.24645	2.67748	2.90896	2.61552	2.26327	1.6669	1.14716	0.783969	0.49941	0.382294	0.42253	0.573272	0.746121	0.933308	1.04227	1.04562	0.923276	0.755171	0.63685	0.534889	0.50278	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00272841	0.0431892	0.237925	0.852993	2.07084	3.68275	4.68742	5.16495	4.50837	3.75866	2.68198	1.83771	1.11299	0.607078	0.326793	0.151594	0.0683592	0.0362118	0.0441745	0.078433	0.108841	0.181797	0.297782	0.407456	0.584222	0.819525	0.957376	0.976785	0.94238	0.893223	0.611411	0.46426	0.266177	0.218617	0.175995	0.246372	0.431309	0.71252	1.15967	1.70436	2.22002	2.59809	2.75505	2.67043	2.22874	1.70115	1.2016	0.806013	0.508007	0.386684	0.457634	0.565635	0.782002	0.934175	0.996672	1.01116	0.927716	0.808822	0.656382	0.557639	0.559673	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00160906	0.0180343	0.193876	0.970593	2.16735	3.61396	4.67419	5.10508	4.54368	3.72548	2.65855	1.9014	1.16842	0.57694	0.267643	0.156077	0.0701311	0.0421616	0.0345671	0.0399023	0.0663839	0.142312	0.263034	0.469213	0.640638	0.837052	0.975085	1.03092	0.976904	0.812266	0.652541	0.440453	0.26101	0.20408	0.175954	0.226665	0.388414	0.700116	1.1482	1.67754	2.28683	2.70532	2.79729	2.6021	2.21613	1.76228	1.22984	0.777973	0.457293	0.358183	0.417747	0.56958	0.792811	0.94752	0.98541	1.00356	0.953222	0.799679	0.632716	0.551203	0.522306	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00447739	0.0315434	0.263023	0.878133	2.05838	3.52146	4.7711	5.17985	4.69206	3.7	2.7452	1.76576	1.11117	0.585613	0.325839	0.137886	0.0529084	0.0386054	0.0340388	0.0447824	0.106005	0.18636	0.282601	0.445125	0.586252	0.77736	0.939668	1.01023	0.985696	0.824409	0.671795	0.511523	0.282277	0.178536	0.147666	0.224148	0.362102	0.649027	1.07302	1.78612	2.33653	2.67982	2.83827	2.67958	2.30762	1.61122	1.2055	0.734965	0.473447	0.370517	0.469545	0.550788	0.740671	0.932427	1.00606	1.03302	0.96014	0.789422	0.635369	0.559844	0.525592	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00160906	0.0296801	0.248192	0.882484	2.15056	3.53569	4.54706	5.1592	4.78723	3.84775	2.69338	1.76336	1.02405	0.616504	0.305932	0.158209	0.0673315	0.0234573	0.0307373	0.0632185	0.110352	0.209949	0.287941	0.44532	0.646404	0.747186	0.882192	1.00794	0.951101	0.875426	0.640043	0.47254	0.295686	0.183064	0.160497	0.220273	0.376828	0.706215	1.16745	1.64937	2.28762	2.69473	2.78355	2.69327	2.28708	1.76172	1.15813	0.728531	0.486008	0.3952	0.420214	0.554986	0.717529	0.920869	1.02033	1.06537	0.959135	0.816993	0.628651	0.540965	0.552628	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286833	0.0319427	0.223411	0.899767	2.2195	3.61049	4.68426	4.99407	4.50087	3.65429	2.85492	1.84323	1.13772	0.649058	0.342505	0.134983	0.0462461	0.0244832	0.0265774	0.0469514	0.111524	0.211351	0.354983	0.486818	0.602441	0.738527	0.9042	0.933786	0.931001	0.80531	0.630213	0.482072	0.367451	0.209957	0.176197	0.203477	0.406012	0.67529	1.12707	1.77466	2.30918	2.59714	2.79173	2.64599	2.20885	1.71061	1.24003	0.794459	0.447498	0.402935	0.464693	0.557892	0.740815	0.887775	1.03413	1.01384	0.910601	0.822443	0.697526	0.589726	0.567612	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037778	0.0345381	0.260361	0.867678	2.06744	3.48795	4.64181	5.06768	4.89443	3.87388	2.71414	1.75998	1.07385	0.576109	0.28366	0.126383	0.0688199	0.0358357	0.0222523	0.0523099	0.110753	0.194919	0.286497	0.441883	0.618061	0.81328	1.00951	1.00068	0.905485	0.784024	0.634913	0.461932	0.309778	0.213882	0.163467	0.186839	0.366526	0.681743	1.08	1.72946	2.27707	2.73866	2.8599	2.68907	2.29514	1.70592	1.17859	0.739312	0.459917	0.352064	0.398996	0.564076	0.745861	0.920665	1.00579	1.07832	0.994503	0.837846	0.649608	0.529748	0.517554	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283492	0.259664	0.844775	2.13678	3.7726	4.67856	4.9337	4.6223	3.8027	2.69316	1.7917	1.0857	0.577613	0.356921	0.153101	0.0640358	0.0370325	0.0403778	0.0652279	0.102305	0.18633	0.282168	0.452614	0.629918	0.831489	0.919339	0.938624	0.961092	0.770345	0.658823	0.501574	0.323401	0.186386	0.165609	0.20745	0.396169	0.738391	1.15057	1.73293	2.25743	2.66252	2.85341	2.60405	2.21182	1.70497	1.1831	0.735913	0.500237	0.395186	0.429834	0.561863	0.75371	0.966899	1.02731	1.03902	0.950852	0.793572	0.642442	0.54848	0.549198	
