1.47087	-2.29317	1.66794
2.9279	-1.03833	-2.80942
0.328049	-0.374071	-2.07422
4.56955	4.87207	-4.95742
-2.1836	0.0185224	5.34275
3.43801	-2.93358	3.50214
1.98104	-0.0711351	-3.99391
-1.00579	1.00976	-0.659034
1.20647	0.415219	3.76988
-1.22412	1.61773	-3.99137
3.14618	-2.15096	-2.93364
-1.53351	-0.627611	1.47124
4.08569	-2.69189	-1.4189
-0.581627	-3.17089	-2.0735
0.954095	-5.76775	-6.86618
2.20906	1.8731	-2.34892
0.471887	0.272271	5.30114
0.802992	-2.56294	-2.41506
-2.05086	-1.93263	-3.28548
-2.07551	5.2006	5.4937
4.39144	-2.26967	2.05333
0.650272	0.117675	5.85247
-0.108128	1.01445	3.98903
2.20488	-2.16525	-1.75418
3.31126	-2.12242	-4.9105
-0.412191	-0.164172	-3.90873
0.314775	0.760295	-2.23614
-0.0874834	1.06244	2.8455
-2.4976	4.16463	-3.12807
-2.47829	1.50807	2.97143
-1.12108	-1.6888	9.63958
0.417117	-0.404529	3.67879
2.96895	-0.0594155	3.13309
3.2257	3.49156	-2.04733
2.21786	-6.94148	-2.83987
1.43435	-2.14488	-3.22787
2.46324	-0.0528668	3.41858
-1.83835	1.51536	6.77143
0.662116	1.08882	5.27649
-1.41933	-0.33743	2.30854
0.511077	0.331317	1.84694
-5.24361	-1.3614	1.62165
-0.290531	-0.956405	-2.59661
-3.42361	-4.01727	-3.86123
-0.118099	-3.10928	2.98763
-2.99885	-4.2105	5.08127
0.0588761	-1.06513	2.61553
-1.51524	1.1037	-2.7508
0.0920329	0.112403	-3.96436
3.4659	0.418006	-5.69749
-1.96538	-0.343825	-2.3335
1.90224	-0.807214	3.97207
-2.52153	-1.27303	-1.31987
-4.94237	-1.70424	-5.37231
-2.45865	5.46629	-4.07078
0.214845	3.92558	-3.9814
0.76765	-0.835003	-2.72843
0.489286	0.420208	5.71319
-1.84873	-1.30166	-4.6208
2.48363	-1.93326	-1.82626
2.01031	-5.4846	-3.34113
1.20995	2.04725	-1.92838
-2.27284	-0.490112	3.67519
1.47905	4.41977	-3.02572
0.765162	-3.11504	-4.52857
-3.02663	1.7175	-3.84711
0.398118	2.44501	4.8222
-1.45025	6.78288	-2.83305
0.161923	3.39246	3.52915
-0.214597	2.04443	-1.6007
-0.630008	0.0927286	-5.04287
0.628222	2.63452	3.99218
0.744886	1.52919	-3.39453
0.750877	-0.549218	9.39534
-2.54193	-1.22316	2.54417
-1.28748	-2.12835	-1.70495
-2.63792	-2.81681	-5.09652
-0.908096	-0.451489	2.34498
1.24432	-3.71975	1.83794
6.29577	1.52342	4.91369
0.653518	-0.171334	4.66038
3.36314	0.94653	-5.24796
-2.87895	0.646435	6.21048
2.12162	4.85452	2.87224
-0.0352723	2.0433	-3.11746
-0.787573	-2.32844	3.03124
-1.19105	5.94543	4.69764
1.3443	3.17138	9.21055
2.9081	2.04156	-1.87516
-2.94302	-1.21492	3.98837
5.15171	6.44179	4.40586
2.7529	2.9631	1.71079
-1.91474	2.91477	-1.30322
-0.0488355	2.71773	-2.22789
0.528971	-2.43381	-4.15649
1.67408	0.867131	1.45058
-0.106084	-0.734691	6.77418
-1.4702	1.07629	-2.47693
-0.357167	3.43781	2.26356
0.511732	-0.427753	-1.44776
5.98331	2.38016	-8.44004
-1.93557	2.54193	-3.85964
0.287937	-1.12397	1.69616
-3.67095	-2.28404	6.13964
-1.40297	-2.65819	-5.70492
0.130339	-3.39597	-2.10418
-1.20453	1.03277	5.41555
1.58227	-1.42143	-2.74381
0.224139	-2.46216	2.97663
-0.198799	2.08773	3.11946
-0.171787	-0.53356	3.02832
0.160664	-1.02812	2.47986
1.70511	2.09026	-1.90666
-0.620921	2.45571	3.01601
-1.26469	0.455874	1.87693
-2.53889	2.12994	4.4233
-1.04452	2.3111	3.70418
-0.760865	-2.05467	3.01086
0.994174	3.42029	-4.2519
0.55272	-4.22689	5.74766
-1.78964	1.05061	-2.75102
-1.90443	-0.882857	-5.05355
-0.746555	-1.00777	3.58084
-0.27895	1.79907	-5.796
-2.44271	-0.068382	-4.18497
-0.860254	1.69341	-3.00221
-4.86509	0.823809	5.16096
1.03537	2.74195	2.88106
2.35433	0.0452218	-1.27663
-0.591399	2.84811	3.2427
-0.074354	0.664816	-2.45668
0.669652	1.33947	0.847291
1.79443	-0.835152	3.28895
-3.95465	7.59009	7.5296
0.768356	1.23845	3.72782
0.691592	0.805118	1.26076
2.11262	1.75558	-3.63522
-0.278804	1.05414	-1.20869
4.43862	-6.66326	9.57093
1.401	4.24389	4.15423
2.26245	0.491551	1.94273
-4.22222	-4.63622	-4.95043
4.10802	1.38999	-3.74156
4.71094	-1.56223	-2.48012
4.1003	-0.471196	1.06051
-0.631763	5.25302	6.92826
0.200391	0.555404	-3.13043
-4.25311	0.914571	-4.33754
3.79368	0.448882	3.8198
-0.241524	4.03645	4.42218
3.31812	-7.3572	6.43944
-1.82948	-2.35544	6.93209
1.29654	0.310126	1.62508
-1.96008	2.39639	2.91761
3.5877	0.0563695	2.72155
-1.52309	-0.182362	-1.79371
-1.42403	0.325063	4.37536
-1.682	2.95919	-0.893321
-1.79094	-0.0237569	4.45168
-2.63344	-1.51844	-6.12957
-0.919872	-1.14819	-2.29247
1.15267	4.90629	3.06327
3.13358	-3.484	-2.67206
0.687041	-3.30421	-2.40663
-0.320437	1.28831	9.44799
0.761382	-0.675029	4.07463
0.254493	-0.66329	3.39489
-2.3125	-0.403821	0.377886
-0.350156	-0.487209	2.1004
0.654708	-0.138005	2.59799
0.676238	-1.6358	-2.97287
3.33644	1.41141	-1.92511
-1.84793	3.0265	-1.08124
-2.80635	-4.33618	2.96826
-2.43276	-3.14005	-4.86917
0.0968504	-1.24217	4.38518
-4.53296	-0.383298	-3.38202
-1.71434	-1.43739	5.45534
-1.21399	3.31743	6.52192
1.8229	-0.628372	-1.41408
-3.56095	-1.8885	-2.25301
-3.87731	2.64941	3.40397
-0.396383	-4.74623	4.87957
1.13172	5.13156	-6.62464
-0.699772	1.47931	-3.22059
-0.2142	4.27027	-1.6536
0.748334	-2.41713	-3.5726
0.40655	-1.73319	-3.64662
4.93686	-2.42894	1.57725
-6.32333	-2.93399	7.64968
0.335491	0.749363	-6.9575
3.24783	-5.52022	-0.496584
-0.240175	-1.52242	3.23088
0.142929	-1.13959	-0.887718
1.55583	0.33777	-3.37604
-1.74845	-1.71168	0.808173
0.0985938	-2.37117	-0.77631
2.88829	3.26924	2.26065
-2.34228	-2.99052	2.48696
-2.74196	-4.02716	-5.43906
-0.212062	0.723789	-5.76206
2.68505	1.30508	4.00748
-5.92708	7.54744	7.91951
-5.2838	0.224478	-2.21278
-4.29821	5.1796	4.3104
-1.8746	-0.482318	-5.29592
3.4487	-2.09189	5.42118
0.161209	-0.772908	-1.91159
-4.43026	1.34035	7.15392
-3.20465	-2.9548	-4.394
-0.153226	-0.955563	-0.39479
-3.25707	4.07548	-1.75091
0.392749	-1.6689	6.08261
5.61034	7.40603	1.18213
-0.543412	0.404829	-0.944559
-2.72328	-0.205423	3.2219
-0.902137	-1.76022	4.43844
-4.72691	1.16848	-3.02027
5.34597	2.48139	-3.91975
-1.77302	-0.609868	1.66446
-0.250054	-1.44839	-6.88529
0.339338	0.248604	-3.53703
-1.70249	2.52299	-3.87262
3.96554	-2.89479	2.65509
1.18694	0.567119	3.96054
-0.294617	-2.75112	5.79849
2.61103	0.803564	-2.29864
4.71996	-2.80085	7.37998
-1.37066	1.22404	1.15127
1.54624	-0.136275	-3.80091
-1.56371	-0.209495	2.10998
2.0454	2.44829	2.71628
1.76725	1.2853	-4.76411
0.625612	-1.82988	-1.6672
0.877622	-5.78412	6.54641
-2.40105	-0.539105	2.12347
2.09377	0.715403	2.99557
1.33042	-8.9053	6.63961
-0.943506	4.37912	2.76721
0.275325	-2.03633	-6.29039
-0.555196	-0.343906	7.48056
0.534246	1.36618	4.51475
0.760289	0.95244	2.37895
3.40929	-1.72891	3.31385
-0.13102	0.237468	1.49575
1.04212	0.302957	2.44513
3.84648	-2.72058	3.17055
4.25302	0.3506	7.2162
-2.84238	1.54533	-4.06987
-1.79234	-3.9719	5.20768
0.523558	-0.970426	2.4594
0.140707	0.0302996	4.17471
3.88021	1.24045	-3.03267
-1.72961	2.27877	-7.27407
5.2785	2.37576	4.72836
1.16016	-0.303502	1.86183
1.88039	2.80658	-2.84562
1.79812	-0.728985	5.97513
1.58135	-1.92272	4.31124
-4.71623	1.33153	4.39911
0.336396	-0.784231	3.42853
0.898443	0.320397	3.92465
0.810286	1.50324	1.30862
0.321107	-0.536148	-1.11811
0.655263	-0.4478	5.06657
-1.33949	0.21566	-2.46163
0.926395	-3.15776	-2.48165
-1.15963	0.226578	0.761023
-2.54149	-1.41883	-2.32469
-1.55758	-1.05014	-1.86619
2.46008	-0.092993	4.98663
1.08534	-0.340837	3.76172
2.71524	-4.64112	-2.65607
4.5686	0.167421	-6.28601
0.19073	0.379526	1.48958
1.13434	-1.37003	-1.288
4.73738	2.26197	2.0671
-0.209208	-0.995058	2.96391
-0.516975	-3.66293	-2.34013
0.833884	4.41558	-1.16313
1.7168	-2.7914	-5.73871
-0.0356326	-1.37155	2.28585
-1.16603	-1.05517	-3.26058
-4.24079	-0.507979	-3.8904
0.547557	1.45234	1.62641
-0.189161	1.40374	-4.32785
2.89876	2.63592	-6.46403
2.65678	-4.26595	-6.05055
0.0566785	-2.8545	2.27221
-0.519531	-0.985447	-4.129
-0.588394	-0.48145	3.44948
-0.0604906	-3.58654	-5.68979
0.610285	2.72205	-7.12191
-1.62354	-0.0255407	-2.72017
-1.71132	-4.17109	-5.74182
-0.800836	3.74217	5.90839
0.993864	1.61988	-5.5326
-0.290693	0.953844	6.37001
2.99683	5.48685	-6.03108
0.0561061	-3.49158	3.58154
-1.10997	-0.335793	3.28458
0.660272	-0.51691	5.65473
0.5324	1.92017	-5.06928
1.86792	1.44718	-2.0688
0.474486	3.34785	-7.32229
-2.17507	-0.115468	2.06379
1.48889	0.332279	2.66419
2.64277	-3.87	-5.27315
0.36299	1.41764	2.8365
1.13314	1.71303	2.5265
0.386735	2.96771	3.89055
-0.0344111	-1.5886	-3.43073
-0.707799	1.31532	4.69614
-4.24843	1.03895	-4.3825
-0.314369	1.23473	5.52818
-0.649577	1.14467	3.15102
-1.45376	-0.968138	-6.7935
0.0329162	0.301223	-6.4985
-0.948822	-1.34006	-3.14428
-2.01576	-3.15112	4.85205
-7.33903	1.8895	5.80206
-1.64741	-8.98567	6.28996
-1.04779	-0.32337	-5.60788
1.73717	2.34273	-5.0106
0.915716	0.848645	4.88293
0.34528	3.43783	4.24133
0.708017	4.20889	2.95973
1.74516	6.08522	4.43027
-2.79	1.3134	3.46299
-8.59767	6.28975	2.51701
-0.278553	-2.3037	1.51541
-0.583535	-2.41185	-6.60097
-0.543011	1.77533	4.702
-0.664625	-1.96284	-4.03458
-0.271626	0.0952549	7.91747
-5.22533	6.09142	-2.85774
0.887849	-2.26818	2.0267
0.117683	-0.208213	-4.19395
-0.786902	-0.547702	-1.99491
2.30826	-0.639399	2.51435
2.36461	2.20615	-3.22708
-0.121683	1.51141	-0.870032
0.608613	-1.85376	-1.5035
-0.442614	-6.01112	2.09269
-2.29801	-1.14533	2.07723
2.3446	-1.25991	4.72221
3.34231	-5.76693	-6.4284
-1.35292	0.684871	1.91077
0.591264	0.529248	2.64072
-3.34053	0.549816	5.63583
1.66796	-3.59132	7.24863
4.20063	-1.04902	5.04229
0.625758	1.02953	-6.52342
4.44403	6.23527	4.54878
0.842502	0.576393	2.97316
-3.5249	-2.02126	-0.731145
-0.811762	2.06615	-2.81941
-2.57057	-0.999991	1.18864
-1.32309	0.770729	-0.552779
-1.13376	4.5251	-3.55722
-1.69053	1.95378	5.02071
3.95773	-1.7141	-2.89045
3.64508	2.04752	-4.66865
-2.37188	-1.18471	7.17159
-1.63514	1.36334	-3.96396
-2.53179	0.50461	-2.01605
2.17976	0.349	-4.85339
1.84486	-0.976543	-4.76241
1.71107	0.835524	-2.46182
-1.40526	1.15698	-3.67928
3.99934	-0.329889	6.91048
2.13169	-1.57674	2.94115
0.0383434	-3.73171	-4.08575
-0.910534	1.25521	-6.40119
-3.12452	-1.60796	-3.57006
-5.17177	-1.05084	-9.51509
0.76765	0.00216005	2.72555
-0.841742	1.33146	-2.89702
2.91797	0.899614	1.81601
-0.259136	0.100096	1.70647
-0.522907	-1.14146	-4.23246
-1.5184	1.49942	-3.41779
-1.54979	2.30466	6.07608
1.48803	2.90637	2.6769
2.61951	-1.41284	5.69332
-1.56614	-1.77263	-2.73035
1.27596	-1.18882	4.96302
2.58237	-1.57613	2.9531
-3.67594	-1.62198	-1.82236
-2.93593	2.66018	-3.6745
1.25661	2.9693	-4.36811
0.0815622	1.39744	2.50718
-0.793357	-3.00745	3.81447
0.778858	-4.23432	-4.85009
0.447821	2.25398	-5.68868
1.10459	2.22081	-7.20338
5.28818	-4.43835	2.09819
-1.06072	3.79343	3.78517
4.46622	-2.67264	8.52262
1.10653	2.10627	2.70666
-0.39903	-0.260289	7.89613
0.631396	4.95323	-5.56219
2.64823	-2.83682	0.631313
0.651322	0.932437	3.24175
1.15407	-0.330635	5.51868
0.291553	2.17029	-1.22628
0.765556	-3.08064	2.8376
-1.03632	0.220808	-1.33176
0.780639	-0.326141	3.26715
-0.995533	-0.0974316	-2.0733
-3.61845	3.99168	9.40806
-0.963465	-0.637141	-2.90816
-0.656867	-0.84568	-1.45839
3.0111	-0.431293	-2.97069
-1.82614	0.927994	4.40038
2.02014	-1.12999	4.09123
-2.13405	2.93005	7.87379
-2.65327	-0.348625	2.56778
1.42845	0.95054	-2.32585
3.32601	-3.84957	4.46091
-1.6266	0.272993	1.86518
-1.91669	0.709868	-5.08794
-2.06996	2.36484	5.302
-1.54757	-0.470201	-5.68416
0.192987	1.7315	-3.47116
-0.572082	3.57504	-3.96133
-2.10182	0.0167136	3.48916
0.233537	-4.83532	-1.41313
-2.2067	0.742654	3.22893
4.94413	-0.839476	3.80049
-4.52347	0.525547	3.8042
1.01508	0.418636	-0.728848
-2.27575	-0.306418	-2.58788
0.873188	4.66949	-6.18254
-2.16344	1.54473	-3.66672
2.31522	2.84475	-2.41936
1.55923	-1.04444	5.32607
0.436796	-2.6124	7.51483
3.06386	-0.756952	4.07169
-5.8938	0.484067	6.0735
0.865789	1.59743	-1.90697
3.61651	0.514876	3.30831
0.283704	4.30512	-1.73884
-0.48537	1.2337	5.32848
0.921707	-3.78948	-9.39237
-1.53493	0.218082	-5.45589
-0.928545	-3.83599	-6.42882
