19.8002	23.2481
16.4136	21.8519
16.0312	20.4921
14.5338	19.1109
14.2567	17.8384
13.2682	16.7665
12.8227	15.9152
12.5413	15.102
12.0568	14.3135
11.9471	13.6615
11.2867	13.1875
10.946	12.8186
10.7262	12.4669
10.4496	12.1294
10.229	11.7948
9.95231	11.4586
9.44903	11.1538
9.31909	10.8065
9.31909	10.4564
9.13456	10.2532
8.90522	9.98582
8.68156	9.76504
8.55807	9.51639
8.60705	9.34626
8.27877	9.1924
7.92647	9.06782
7.92647	8.93438
7.92647	8.75417
7.92647	8.56248
8.07419	8.38958
7.67364	8.2144
7.58877	8.02551
7.77366	7.74811
7.71203	7.68251
7.45091	7.80562
7.81205	7.68744
7.2233	7.64902
7.58877	7.5513
7.36116	7.4055
7.36116	7.45696
7.2233	7.37657
7.2233	7.32871
7.15271	7.27849
7.2233	7.24381
7.15271	7.22045
7.15271	7.1872
7.15271	7.16981
7.15271	7.17561
7.15271	7.16057
7.15271	7.16167
7.15271	7.12359
7.15271	7.05807
7.15271	7.16466
7.15271	7.15808
7.15271	6.92491
7.15271	7.16041
7.15271	7.17061
7.15271	7.16359
7.15271	7.15214
7.15271	7.16014
7.15271	6.88821
7.15271	7.15614
7.14885	7.15513
7.14885	7.15508
7.14885	7.15938
7.14885	7.16441
7.13416	7.15926
7.07892	7.11079
7.14885	7.12122
7.35961	7.0878
7.07892	7.10431
7.07892	7.06625
7.07892	7.06838
7.07892	7.09207
7.07892	7.09216
7.07892	7.09044
7.07892	7.09111
7.07892	7.0994
7.07892	7.09654
7.07892	7.09108
7.07892	7.08783
7.07892	7.08718
7.07892	7.08866
7.07892	7.08896
7.07892	7.09662
7.07892	7.09373
7.07892	7.0968
7.07892	7.09753
7.07892	7.08645
7.07892	7.08586
7.07892	7.08738
7.07892	7.08819
7.57802	7.09973
7.07892	7.11131
7.07892	7.09867
7.07892	7.09044
7.07892	7.08384
7.07892	7.08274
7.07892	7.08205
7.07892	7.08955
7.07892	7.08717
7.07892	7.08522
7.07892	7.0842
7.07892	7.03704
7.07892	7.05956
7.4936	7.0883
7.07892	7.11426
7.4936	7.10738
7.07892	7.11616
7.07892	7.09745
7.07892	7.09159
7.07892	7.05351
7.07892	7.06954
7.07892	7.09373
7.07892	7.09394
7.07892	7.09052
7.07892	7.09089
7.07892	7.10196
7.07892	7.09337
7.07892	7.09504
7.07892	7.09228
7.07892	7.09046
7.07892	7.09587
7.07892	7.09203
7.07892	7.08346
7.07892	7.08698
7.07892	7.0843
7.11076	7.03077
7.07892	7.06001
7.11076	7.0854
7.07892	7.09716
7.07892	7.09523
7.07892	7.09301
7.07892	7.09539
7.07892	7.09089
7.07892	7.09327
7.07892	7.05026
7.07892	7.05767
7.07892	7.09343
7.07892	7.09499
7.07892	7.08719
7.07892	7.08796
7.07892	7.09083
7.07892	7.09403
7.07892	7.08782
7.07892	7.09264
7.07892	7.09505
7.07892	7.0926
7.07892	7.08523
7.07892	7.03916
7.07892	7.08252
7.07892	7.05565
7.07892	6.84436
7.07892	7.08543
7.07892	6.81514
7.07892	7.09338
7.07892	7.09046
7.07892	7.09129
7.07892	7.04098
7.07892	7.03115
7.07892	6.8475
7.07892	6.87124
7.07892	7.05422
7.07892	7.05596
7.07892	7.09067
7.07892	7.09219
7.07892	7.04337
7.0708	7.05345
7.0708	7.07053
7.0708	7.10601
7.0708	7.11997
7.16153	7.06856
6.97568	7.07761
7.0708	7.06758
7.16153	7.04533
6.97568	6.91465
6.97568	6.91841
6.97568	7.01482
6.97568	6.99382
7.17541	6.99642
6.97568	7.00811
6.97568	6.99737
6.97568	6.98918
6.97568	6.98494
6.97568	6.98616
6.97568	6.98847
6.97568	6.95382
6.97568	6.95776
6.97568	6.99541
6.97568	6.9878
6.97568	6.98577
6.97568	6.95259
6.97568	6.95283
6.97568	6.98649
6.97568	6.99414
6.97568	6.98931
6.97568	7.0007
6.97568	7.01233
6.97568	6.99096
6.97568	6.98682
6.97568	6.98625
6.97568	6.98487
6.97568	6.98545
6.97568	6.98215
6.97568	6.98327
6.97568	6.98979
6.97568	6.98298
6.97568	6.98308
6.97568	6.98975
7.16458	6.9914
6.97568	6.9837
6.97568	6.98481
6.97568	6.99232
6.97568	6.9411
6.97568	6.94967
6.97568	6.98386
6.97568	6.98643
6.97568	6.98402
6.97568	6.98226
6.97568	6.9795
6.97568	6.98396
6.97568	6.92612
6.97568	6.95339
6.97568	6.95873
6.97568	6.71577
6.97568	6.98265
6.97568	6.70876
6.97568	6.95316
6.97568	6.96306
6.97568	6.95438
6.97568	6.99464
6.97568	6.98981
6.97568	6.98547
6.97568	6.98356
6.97568	6.99147
7.0708	6.92666
6.97568	6.9297
6.97568	7.00062
6.97568	7.00236
6.97568	6.99592
6.97568	6.98757
6.97568	6.98161
6.97568	6.98088
6.97568	6.98321
6.97568	6.98865
6.97568	6.98772
6.97568	6.98308
6.97568	6.98386
6.97568	6.9797
6.97568	6.97947
6.97568	6.98156
6.97568	6.98738
6.97568	6.98651
6.97568	6.98004
6.98836	6.98504
6.97568	6.98555
6.97568	6.99654
6.97568	6.98555
6.97568	6.98322
6.97568	6.98557
6.97568	6.9864
6.97568	6.92549
6.97568	6.93886
6.97568	6.98685
6.97568	6.98319
6.97568	6.97892
6.97568	6.98201
