0 -0.775563 0.00311842
1 -0.776369 0.00337052
2 -0.777039 0.00343063
3 -0.777527 0.00337413
4 -0.778191 0.00320877
5 -0.778905 0.0031139
6 -0.779593 0.00302085
7 -0.779752 0.00297018
8 -0.780515 0.00281001
9 -0.780959 0.00272438
10 -0.781268 0.00252094
11 -0.780888 0.0023978
12 -0.781473 0.00230063
13 -0.780558 0.00219091
14 -0.781182 0.00217919
15 -0.781416 0.00221529
16 -0.781474 0.00192532
17 -0.781119 0.00185654
18 -0.781218 0.00172314
19 -0.780757 0.00191074
20 -0.780576 0.00174748
21 -0.780129 0.00196233
22 -0.780434 0.00205505
23 -0.780728 0.00202402
24 -0.781016 0.00217008
25 -0.780613 0.0023895
26 -0.780656 0.00227736
27 -0.78128 0.00244045
28 -0.780877 0.0026792
29 -0.77986 0.00247248
30 -0.779058 0.00254224
31 -0.780018 0.00240252
32 -0.779919 0.00228914
33 -0.780899 0.00219418
34 -0.781131 0.00230615
35 -0.781615 0.00231618
36 -0.781774 0.00257002
37 -0.782469 0.00275366
38 -0.783534 0.00292146
39 -0.784018 0.00278033
40 -0.784632 0.00287034
41 -0.784593 0.00283935
42 -0.784348 0.00298817
43 -0.784778 0.00281362
44 -0.783413 0.00285101
45 -0.78329 0.00298823
46 -0.783742 0.00280093
47 -0.783784 0.00273984
48 -0.784785 0.00280126
49 -0.784885 0.00307493
50 -0.784898 0.00314096
51 -0.785367 0.00316523
52 -0.785794 0.00331339
53 -0.78654 0.00337779
54 -0.786234 0.00362103
55 -0.786574 0.00354854
56 -0.786539 0.00370353
57 -0.785957 0.00359621
58 -0.785969 0.00364867
59 -0.786137 0.00355226
60 -0.786689 0.00373085
61 -0.786568 0.00369652
62 -0.78625 0.00362815
63 -0.786687 0.00380834
64 -0.785824 0.00343323
65 -0.785557 0.00351444
66 -0.785109 0.00345723
67 -0.786009 0.00331482
68 -0.786016 0.00343831
69 -0.785634 0.0035242
70 -0.78506 0.00375417
71 -0.784526 0.00395966
72 -0.785681 0.00391767
73 -0.785351 0.00361434
74 -0.785377 0.00359476
75 -0.78571 0.00335123
76 -0.785873 0.00319699
77 -0.786542 0.00343586
78 -0.785964 0.0033243
79 -0.784685 0.00341564
80 -0.784821 0.00318761
81 -0.784737 0.00327347
82 -0.785262 0.00324381
83 -0.784628 0.00317088
84 -0.78556 0.00326481
85 -0.787214 0.00314299
86 -0.786381 0.00315728
87 -0.786377 0.00337439
88 -0.786427 0.00334802
89 -0.785553 0.00346744
90 -0.785933 0.00365257
91 -0.786006 0.00361986
92 -0.786479 0.00350327
93 -0.786876 0.00338255
94 -0.786332 0.00342463
95 -0.785659 0.00343328
96 -0.784914 0.00330622
97 -0.784642 0.00318749
98 -0.784043 0.00312783
99 -0.784627 0.00320763
100 -0.783997 0.00331726
101 -0.784509 0.00317117
102 -0.785281 0.00312931
103 -0.785535 0.00300942
104 -0.786068 0.00301202
105 -0.786225 0.0027365
106 -0.78568 0.00264401
107 -0.78567 0.00252462
108 -0.78585 0.00240065
109 -0.786826 0.00273703
110 -0.786706 0.00272766
111 -0.78662 0.00262884
112 -0.786015 0.00275001
113 -0.784844 0.00260113
114 -0.78432 0.00255107
115 -0.78424 0.00277907
116 -0.78396 0.00294748
117 -0.783882 0.00300433
118 -0.784068 0.00298215
119 -0.782747 0.00301266
120 -0.781776 0.00292196
121 -0.781248 0.00287317
122 -0.781142 0.00254369
123 -0.781828 0.0024565
124 -0.781483 0.00253989
125 -0.781637 0.00250163
126 -0.781384 0.00252101
127 -0.78071 0.00258919
128 -0.780813 0.00267122
129 -0.78143 0.00279334
130 -0.781522 0.00269876
131 -0.781045 0.00244302
132 -0.781234 0.00263086
133 -0.781 0.00246073
134 -0.780873 0.00241894
135 -0.781213 0.00249835
136 -0.78127 0.00259941
137 -0.781111 0.00251492
138 -0.781263 0.00276166
139 -0.781921 0.00276999
140 -0.782231 0.00292325
141 -0.782039 0.00304805
142 -0.781732 0.00307095
143 -0.780164 0.00323609
144 -0.780046 0.00331376
145 -0.780502 0.00312376
146 -0.780105 0.00300227
147 -0.779963 0.00313738
148 -0.780162 0.0033389
149 -0.780213 0.00351745
150 -0.780405 0.0037259
151 -0.780582 0.00388781
152 -0.77996 0.00388378
153 -0.780751 0.00384653
154 -0.780152 0.00377148
155 -0.780565 0.00404718
156 -0.779995 0.00393182
157 -0.780939 0.00398101
158 -0.780344 0.00424838
159 -0.779282 0.0042097
160 -0.779421 0.00393395
161 -0.779719 0.00421334
162 -0.779512 0.00433562
163 -0.780283 0.00459615
164 -0.780688 0.00464576
165 -0.781039 0.00475485
166 -0.781408 0.00449468
167 -0.781545 0.00470071
168 -0.782426 0.00472326
169 -0.783221 0.00450598
170 -0.78441 0.00451706
171 -0.784296 0.00429747
172 -0.784298 0.00415595
173 -0.783725 0.00438054
174 -0.784101 0.00433175
175 -0.783678 0.0045472
176 -0.784177 0.00456163
177 -0.784595 0.00470989
178 -0.783618 0.00463061
179 -0.784841 0.00457307
180 -0.785353 0.00459866
181 -0.785825 0.00449174
182 -0.786284 0.0042778
183 -0.786163 0.00417497
184 -0.786645 0.00410765
185 -0.785732 0.00403693
186 -0.785285 0.00409765
187 -0.785764 0.00385963
188 -0.78575 0.00383514
189 -0.786433 0.00389736
190 -0.787407 0.00393353
191 -0.788001 0.00400934
192 -0.787125 0.0038792
193 -0.787454 0.00373934
194 -0.787624 0.00392586
195 -0.788599 0.00385746
196 -0.788478 0.00411479
197 -0.789112 0.00422056
198 -0.789002 0.00422127
199 -0.788656 0.00387534
200 -0.788563 0.00391707
201 -0.78858 0.00408259
202 -0.788158 0.00404613
203 -0.788214 0.00407329
204 -0.78808 0.00415029
205 -0.787647 0.00402004
206 -0.787824 0.00402672
207 -0.787519 0.00405597
208 -0.787214 0.00395874
209 -0.786961 0.00402056
210 -0.788481 0.00409057
211 -0.788314 0.00417433
212 -0.788249 0.00396509
213 -0.787972 0.00381566
214 -0.787482 0.00370307
215 -0.786562 0.00378621
216 -0.785961 0.00377392
217 -0.785741 0.00372449
218 -0.786489 0.00391006
219 -0.786276 0.00378952
220 -0.786151 0.00356585
221 -0.786015 0.00371156
222 -0.786831 0.00370914
223 -0.786907 0.00359051
224 -0.785947 0.00351146
225 -0.785298 0.00358411
226 -0.785464 0.00364861
227 -0.785548 0.00358026
228 -0.787214 0.00356826
229 -0.786868 0.00362698
230 -0.785025 0.00343547
231 -0.785119 0.00343752
232 -0.785495 0.00347855
233 -0.784416 0.00380743
234 -0.785107 0.00395383
235 -0.784693 0.0039253
236 -0.785288 0.00393551
237 -0.784857 0.00423067
238 -0.784719 0.00428366
239 -0.786542 0.00420352
240 -0.786888 0.00405163
241 -0.785971 0.00392261
242 -0.785022 0.00392836
243 -0.785421 0.00406301
244 -0.785141 0.00430655
245 -0.786474 0.00415307
246 -0.786074 0.00435628
247 -0.7866 0.00426707
248 -0.786092 0.00427131
249 -0.785754 0.00395851
250 -0.785699 0.0040974
251 -0.785634 0.00429868
252 -0.785376 0.00437178
253 -0.784399 0.00436038
254 -0.783782 0.00431318
255 -0.784513 0.00426288
256 -0.784756 0.00407233
257 -0.78487 0.0040459
258 -0.785432 0.00414162
259 -0.785752 0.00405365
260 -0.786024 0.00397643
261 -0.786129 0.0038677
262 -0.786696 0.00395362
263 -0.787388 0.00394702
264 -0.787874 0.00395823
265 -0.78873 0.00414623
266 -0.788917 0.00404929
267 -0.789139 0.00404018
268 -0.789829 0.00385154
269 -0.789718 0.00393999
270 -0.789385 0.00387649
271 -0.789289 0.00374259
272 -0.788798 0.00364694
273 -0.788065 0.00382738
274 -0.789032 0.00357374
275 -0.788903 0.00365677
276 -0.789263 0.00350087
277 -0.788879 0.00339805
278 -0.789472 0.00359278
279 -0.789017 0.00383944
280 -0.789048 0.00362807
281 -0.789455 0.00389898
282 -0.790012 0.00393479
283 -0.789673 0.00384506
284 -0.79013 0.00398596
285 -0.790548 0.00422618
286 -0.789581 0.00421183
287 -0.788221 0.00414103
288 -0.788505 0.00428232
289 -0.786851 0.00456732
290 -0.787244 0.00436475
291 -0.785882 0.00412745
292 -0.785664 0.0040186
293 -0.784877 0.00408385
294 -0.78467 0.00412158
295 -0.783819 0.00404509
296 -0.783042 0.00423447
297 -0.783127 0.00432738
298 -0.783206 0.00409423
299 -0.782853 0.00417654
