0 0 0
1 -7.5969 3.23269
2 1.86289 4.29345
3 1.53651 4.07649
4 0.243286 3.97515
5 -3.17646 4.72019
6 -1.0239 3.23094
7 -4.25668 2.99982
8 2.28009 3.46842
9 -1.49278 2.93452
10 7.98237 5.0984
11 6.29699 3.86951
12 3.81644 2.81494
13 1.86999 3.99414
14 -0.358303 4.04859
15 -1.33891 3.40124
16 5.05867 3.11774
17 -1.05434 2.85885
18 -2.10315 3.7877
19 -2.24223 3.75354
20 -3.46489 3.41628
21 3.3665 3.46944
22 5.20892 4.23102
23 1.65201 3.16648
24 0.523748 3.28463
25 -3.416 3.47421
26 1.54353 3.21986
27 -2.15406 3.85917
28 1.02508 3.84892
29 -1.18051 2.961
30 -5.58257 3.59401
31 1.95112 3.80874
32 4.97557 2.36131
33 0.180241 5.52674
34 -0.694829 2.68565
35 -6.79773 2.37964
36 -4.63807 4.42639
37 -4.33859 3.50584
38 3.03504 3.9616
39 1.27124 3.67193
40 -3.12619 2.85145
41 -2.66339 3.45951
42 4.1693 3.79249
43 -0.325502 3.88353
44 0.252209 3.77678
45 -1.55796 3.16023
46 -2.152 4.41045
47 7.12958 3.0406
48 -7.56157 2.8416
49 0.208781 4.23559
50 5.04615 3.07482
51 -3.57033 3.98879
52 -2.01425 3.59638
53 0.506267 3.82457
54 -8.24031 3.84847
55 5.95428 3.86142
56 -10.4015 4.59328
57 -0.821226 3.54758
58 3.29952 3.53696
59 -5.94604 2.79808
60 -7.26798 4.68066
61 2.19696 3.37483
62 0.980855 3.53126
63 0.432494 3.3465
64 -3.98748 3.56186
65 -0.728291 5.30709
66 0.585698 5.02085
67 -5.7564 4.26668
68 1.91088 4.0042
69 -3.42313 4.08251
70 1.95321 3.91634
71 -0.945761 3.8928
72 2.30573 4.52756
73 -2.42288 3.78835
74 3.87688 4.97946
75 -2.30225 4.20107
76 3.0914 4.554
77 -1.94233 3.16941
78 -0.519591 3.37236
79 0.884541 4.21845
80 8.89547 4.4624
81 -3.2616 2.88096
82 0.700699 3.32855
83 0.83996 3.3254
84 2.60401 3.81227
85 0.351369 4.67144
86 5.60007 3.60048
87 3.31132 3.66817
88 2.72468 5.47241
89 3.08842 3.91364
90 -5.15584 3.31488
91 1.28128 3.86349
92 4.55708 3.45166
93 -4.00988 3.96914
94 -1.01583 2.9557
95 3.59254 3.36741
96 1.59233 4.27972
97 1.75654 2.77145
98 -4.07316 3.57327
99 -2.00242 3.83062
100 4.05048 4.46816
101 -6.44769 3.6673
102 2.11072 3.88975
103 -1.05585 2.9713
104 -3.18803 4.36285
105 2.3418 3.79943
106 2.05461 4.16771
107 0.749946 4.22826
108 -0.831024 4.65618
109 1.88855 4.71263
110 -1.32966 3.3809
111 2.41739 3.23841
112 -7.90467 3.36862
113 4.94939 3.99446
114 -0.86035 4.16254
115 -0.301018 4.07771
116 5.34176 4.00241
117 -0.887234 4.63723
118 -8.706 3.94449
119 2.62277 3.05981
120 4.11079 3.67772
121 -0.888507 3.11499
122 -1.12968 3.50555
123 -2.29636 2.78032
124 -0.0554911 2.90542
125 -5.8998 4.56765
126 2.40389 3.89069
127 -2.0272 3.76637
128 -1.28134 3.9479
129 -3.04643 4.59375
130 -3.02603 3.31442
131 -4.1402 5.21364
132 1.33194 4.1782
133 -3.49662 4.33839
134 0.477739 4.65942
135 -8.58305 3.71524
136 2.21384 4.36076
137 -6.19985 3.78454
138 3.86928 3.84858
139 -1.2984 3.39987
140 -5.96448 3.21058
141 3.75758 2.69151
142 -1.49458 4.01334
143 3.38256 3.01395
144 -2.12423 3.69595
145 -4.39317 3.42187
146 -1.75043 3.89518
147 -0.221953 4.30853
148 1.77424 3.88089
149 0.547946 3.76297
150 2.53135 3.46949
151 3.64341 4.34908
152 -1.72936 3.72874
153 6.07711 4.56745
154 3.59791 2.89544
155 -0.896639 3.52911
156 -5.69805 3.92876
157 3.36643 3.62768
158 -3.60692 3.9682
159 5.1409 4.03945
160 1.00991 4.78544
161 4.68511 3.27412
