-0.916944	42.2227	0.532476	34.5215
-0.912544	41.8319	0.526576	32.4886
-0.912768	41.8204	0.479996	31.7721
-0.920744	42.5907	0.646148	39.415
-0.906696	41.2662	0.640352	25.5435
-0.912368	41.8079	0.557652	31.8991
-0.913088	41.8707	0.599736	32.6287
-0.91756	42.2717	0.522508	34.6786
-0.919344	42.4374	0.656068	36.3368
-0.912656	41.8422	0.509672	33.5493
-0.911928	41.7542	0.520964	31.8751
-0.913776	41.9148	0.496256	31.9718
-0.917368	42.273	0.641232	35.8421
-0.9102	41.5944	0.581948	30.4585
-0.912064	41.7711	0.572128	31.6918
-0.911568	41.7268	0.462276	30.4348
-0.910064	41.5898	0.515364	32.1631
-0.921936	42.6802	0.573904	39.1234
-0.916736	42.2075	0.677508	35.5872
-0.907736	41.3772	0.577296	29.8104
-0.915424	42.09	0.620512	35.3686
-0.917824	42.2984	0.515744	34.9179
-0.91268	41.8447	0.522448	33.0288
-0.917248	42.2401	0.579948	33.8176
-0.9138	41.9445	0.573192	32.3818
-0.913872	41.9453	0.494368	31.4918
-0.915968	42.1347	0.543936	34.1749
-0.907512	41.3677	0.472092	29.7387
-0.910272	41.5944	0.673104	28.1639
-0.912144	41.7824	0.499064	30.931
-0.927904	43.2413	0.594176	42.4071
-0.914504	41.9888	0.605064	31.1911
-0.919496	42.4465	0.519636	34.8594
-0.91388	41.9357	0.462104	32.4827
-0.911176	41.6952	0.509452	31.4594
-0.912168	41.7724	0.63228	32.1945
-0.915352	42.0651	0.610796	33.2532
-0.91912	42.4397	0.525528	38.779
-0.916064	42.1327	0.47606	32.5493
-0.904488	41.088	0.6481	29.2809
-0.916136	42.1562	0.643184	35.9186
-0.91704	42.2268	0.693712	33.9098
-0.91552	42.0833	0.530412	33.9062
-0.920136	42.5215	0.633736	35.915
-0.918144	42.3406	0.529412	36.9785
-0.913712	41.9202	0.600384	32.2912
-0.91348	41.8847	0.677216	29.7861
-0.906912	41.3105	0.6076	31.4703
-0.908784	41.4756	0.554608	30.5786
-0.916568	42.1934	0.467756	35.6135
-0.916872	42.2081	0.545436	33.1251
-0.910048	41.581	0.5231	30.1721
-0.92076	42.5768	0.557692	37.4652
-0.909656	41.5379	0.561956	27.1082
-0.914936	42.0154	0.551472	32.3184
-0.921216	42.615	0.51772	36.5212
-0.917192	42.2306	0.653052	34.2449
-0.90968	41.5493	0.414284	29.7448
-0.908704	41.4751	0.434296	31.8221
-0.910472	41.6002	0.52238	27.8303
-0.92328	42.8245	0.596848	39.0681
-0.913776	41.9415	0.463536	33.7975
-0.911344	41.7061	0.49202	31.5609
-0.92476	42.9415	0.658956	37.7653
-0.92324	42.7972	0.554552	38.3658
-0.913568	41.9245	0.470948	35.0549
-0.917336	42.2556	0.487832	35.0783
-0.916136	42.1416	0.447196	33.367
-0.91696	42.2146	0.399064	33.8956
-0.912824	41.8247	0.536156	31.7476
-0.906936	41.2912	0.47892	29.4571
-0.916736	42.2113	0.56622	34.9298
-0.909032	41.4836	0.594064	29.6353
-0.918112	42.3132	0.585812	35.6864
-0.915448	42.0879	0.559216	33.518
-0.907824	41.382	0.552928	29.027
-0.922616	42.7363	0.534292	38.3845
-0.912176	41.7679	0.581764	30.3977
-0.909704	41.5647	0.581436	30.2323
-0.904344	41.0666	0.462704	27.0628
-0.91232	41.8092	0.35466	33.1243
-0.912392	41.8169	0.655132	33.764
-0.914624	42.0012	0.6289	31.7173
-0.91408	41.9724	0.5805	34.3127
-0.912288	41.7967	0.59922	31.198
-0.909088	41.4997	0.613	30.353
-0.919224	42.4246	0.539984	36.4806
-0.912016	41.7722	0.542636	31.8238
-0.91168	41.7287	0.609532	30.8388
-0.91524	42.0668	0.630404	33.2925
-0.923896	42.8733	0.615432	39.3485
-0.914128	41.9899	0.516184	34.5072
-0.908336	41.417	0.531296	28.9648
-0.910336	41.6204	0.535812	30.2966
-0.909448	41.574	0.523848	33.3329
-0.914584	41.9897	0.571392	31.3963
-0.906712	41.2833	0.660632	27.371
-0.913344	41.8832	0.550548	32.6602
-0.91332	41.8783	0.569516	31.185
-0.907192	41.3154	0.61382	28.5365
