0.501214	0.0832638	103.36
0.503265	0.0843398	85.14
0.495951	0.0828912	98.9
0.501657	0.0833916	87.92
0.505829	0.0835083	105.1
0.503435	0.0851111	137.16
0.503192	0.0838279	85.74
0.500623	0.0832122	99.54
0.497134	0.0830527	95.92
0.502076	0.0828073	121.64
0.498872	0.0825403	93.22
0.498774	0.0831747	79.1
0.503547	0.0841369	85.02
0.500926	0.081996	90.42
0.498049	0.0856315	99.06
0.495515	0.0833409	121.22
0.502667	0.0828995	99.92
0.498554	0.0831812	88.56
0.502562	0.082875	102.92
0.502977	0.0848992	120.98
0.502069	0.0841061	86.22
0.499952	0.0831913	116.78
0.493621	0.0843879	123.8
0.502714	0.0840874	92.56
0.505098	0.0833107	98.02
0.499432	0.0826042	102.34
0.508103	0.0835892	92.34
0.506093	0.0837703	103.16
0.501362	0.0839436	79.44
0.499217	0.085463	123.34
0.501347	0.0823695	88.9
0.497591	0.0822761	90.88
0.496126	0.0832515	106.58
0.498035	0.0835589	94.46
0.496842	0.0832929	101.5
0.502687	0.0843438	85.52
0.504107	0.081834	105
0.500614	0.0826893	133.22
0.504329	0.0827115	96.64
0.499454	0.082994	95.16
0.502164	0.0826235	102.76
0.502074	0.0837799	107.68
0.499087	0.0836136	113.9
0.495359	0.0832577	115.6
0.506496	0.0828787	113.24
0.499223	0.0828132	109.42
0.496032	0.0822602	115.5
0.493249	0.0836608	104.76
0.499134	0.0835271	106.86
0.501549	0.0838964	92.06
0.496508	0.0829058	132.08
0.501051	0.0836189	100.28
0.500234	0.082654	105.66
0.495313	0.0824708	99.08
0.501984	0.0846695	81.88
0.501161	0.0840392	102.14
0.500074	0.0824725	88.8
0.500047	0.0844137	94.56
0.501841	0.0831489	91.84
0.49904	0.0830651	108.66
0.496542	0.0839866	120.68
0.49814	0.082919	85.96
0.497175	0.0829383	85.92
0.49841	0.0844913	86.64
0.496534	0.0840948	94
0.500542	0.0824489	88.9
0.498382	0.0832182	107.42
0.503843	0.0834064	102.5
0.498249	0.083432	113.28
0.504648	0.0831927	118.88
0.501059	0.0826896	94.4
0.501258	0.0836732	90.5
0.501378	0.0822681	88.86
0.501398	0.0833468	89.36
0.500291	0.0840478	75.46
0.499513	0.0846395	90.92
0.499101	0.0836998	87.54
0.498969	0.0825229	84.2
0.496752	0.0831273	116.44
0.5011	0.0833481	126.02
0.501181	0.0822315	89.98
0.497167	0.0829282	97.86
0.497592	0.0836125	84.8
0.497041	0.0828813	100.22
0.495755	0.0837958	82.34
0.496823	0.0844016	78.96
0.502834	0.0827045	87.86
0.499975	0.0848589	126.68
0.500032	0.0846691	83.14
0.496386	0.0837529	108.58
0.506469	0.0828714	117.26
0.499857	0.0846294	116.42
0.497481	0.081873	81.04
0.500917	0.0832826	97.44
0.502046	0.0828577	79.22
0.505553	0.0835723	99.66
0.496332	0.0844203	100.22
0.500182	0.0838775	95.24
0.497671	0.0831624	89.88
0.499629	0.0830601	108.24
